diagnostic_only,offline_analysis_only,match_overlap_decomposition,uses_ground_truth_for_analysis_only,ground_truth_does_not_affect_matching,ground_truth_does_not_affect_prediction,ground_truth_does_not_affect_model,source_trace_does_not_affect_matching,source_trace_does_not_affect_learning,counterfactual_L_match_does_not_affect_model,context_variants_do_not_affect_model,uses_compensation,stream_label,actual_record_index,timestamp,field,encoded_column,encoded_value,observe_scenario,scenario_assignment_reason,previous_winner_count,previous_winner_unique_column_count,previous_winner_unique_neuron_count,predicted_cell_count,burst_cell_count,active_cell_count,winner_only_context_count,predicted_only_context_count,burst_only_context_count,predicted_and_burst_context_count,neuron_count,neurons_with_segments,existing_segment_count,existing_synapse_count,segment_age_mean,segment_age_max,segment_weight_sum_mean,segment_overlap_max,segment_overlap_mean,segment_overlap_median,segments_overlap_0,segments_overlap_1,segments_overlap_2,segments_overlap_3,segments_overlap_4_or_more,segments_meeting_L_match,eligible_matching_segments,best_matching_segment_id,best_matching_neuron,best_matching_overlap,L_match,gap_to_L_match,matching_ambiguity_count,multiple_segments_meet_L_match,multiple_neurons_meet_L_match,best_segment_source_count,best_segment_source_active_count,best_segment_source_retention,best_segment_creation_current_jaccard,best_segment_current_context_jaccard,selected_winner_neuron,selected_segment_id,reinforced_segment_id,created_segment_id,created_new_segment,selected_existing_segment,reference_applicability
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,weekday,4,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,20,3,864,867,30,3,864,0,32,1,1,569,0.0,0,355.0,30,30.0,30.0,0,0,0,0,1,1,1,8aeed2abd0f847e0b8500715486ecfcc55670f2b3385c6aeb419a3a0678f1913,30,30,4,0,1,False,False,569,71,0.12478031634446397,0.011273957158962795,0.05201465201465202,30,8aeed2abd0f847e0b8500715486ecfcc55670f2b3385c6aeb419a3a0678f1913,8aeed2abd0f847e0b8500715486ecfcc55670f2b3385c6aeb419a3a0678f1913,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,weekday,5,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,20,3,864,867,30,3,864,0,32,1,1,569,0.0,0,355.0,30,30.0,30.0,0,0,0,0,1,1,1,64080601c3be5fe7030e7eb69924a6cafe76e2b467b4a5630a9f7de522aa39db,10,30,4,0,1,False,False,569,71,0.12478031634446397,0.011273957158962795,0.05201465201465202,10,64080601c3be5fe7030e7eb69924a6cafe76e2b467b4a5630a9f7de522aa39db,64080601c3be5fe7030e7eb69924a6cafe76e2b467b4a5630a9f7de522aa39db,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,weekday,3,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,20,3,864,867,30,3,864,0,32,1,1,569,1.0,1,354.96,30,30.0,30.0,0,0,0,0,1,1,1,69f0cb4491a1fd577b6c1af78119fa843dac41862a4e9483fd3c8e414791a45f,4,30,4,0,1,False,False,569,71,0.12478031634446397,0.011273957158962795,0.05201465201465202,4,69f0cb4491a1fd577b6c1af78119fa843dac41862a4e9483fd3c8e414791a45f,69f0cb4491a1fd577b6c1af78119fa843dac41862a4e9483fd3c8e414791a45f,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,weekday,6,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,20,3,864,867,30,3,864,0,32,1,1,569,1.0,1,354.94,30,30.0,30.0,0,0,0,0,1,1,1,d0ca4df7b4ef8ef8330fc3c3fb6df6da237f2c8759fa1a08b551c3b0267a5cc1,29,30,4,0,1,False,False,569,71,0.12478031634446397,0.011273957158962795,0.05201465201465202,29,d0ca4df7b4ef8ef8330fc3c3fb6df6da237f2c8759fa1a08b551c3b0267a5cc1,d0ca4df7b4ef8ef8330fc3c3fb6df6da237f2c8759fa1a08b551c3b0267a5cc1,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,weekday,2,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,20,3,864,867,30,3,864,0,32,1,1,569,1.0,1,354.94,30,30.0,30.0,0,0,0,0,1,1,1,62de03d338e81fffb1fe886b83637755e48f7109d103cb5c35e3be82a6942085,15,30,4,0,1,False,False,569,71,0.12478031634446397,0.011273957158962795,0.05201465201465202,15,62de03d338e81fffb1fe886b83637755e48f7109d103cb5c35e3be82a6942085,62de03d338e81fffb1fe886b83637755e48f7109d103cb5c35e3be82a6942085,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,weekday,7,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,20,3,864,867,30,3,864,0,32,1,1,569,3.0,3,354.84999999999997,30,30.0,30.0,0,0,0,0,1,1,1,82cd778248b58abce2dd437ff3430d422a5f31f0857456cb0806c4bbf75c2f84,1,30,4,0,1,False,False,569,71,0.12478031634446397,0.011273957158962795,0.05201465201465202,1,82cd778248b58abce2dd437ff3430d422a5f31f0857456cb0806c4bbf75c2f84,82cd778248b58abce2dd437ff3430d422a5f31f0857456cb0806c4bbf75c2f84,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,weekday,1,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,20,3,864,867,30,3,864,0,32,1,1,569,3.0,3,354.78,30,30.0,30.0,0,0,0,0,1,1,1,096eb71f46b469fc4f1cc7d4ed984088c225a66b3cfbaad900f9fc8fd6e6985c,15,30,4,0,1,False,False,569,71,0.12478031634446397,0.011273957158962795,0.05201465201465202,15,096eb71f46b469fc4f1cc7d4ed984088c225a66b3cfbaad900f9fc8fd6e6985c,096eb71f46b469fc4f1cc7d4ed984088c225a66b3cfbaad900f9fc8fd6e6985c,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,weekday,8,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,20,3,864,867,30,3,864,0,32,1,1,569,4.0,4,354.36,30,30.0,30.0,0,0,0,0,1,1,1,8707a46b07890e9f3d4b42af5e0aab7361dc144e7986f25d90e421a33089bd83,29,30,4,0,1,False,False,569,71,0.12478031634446397,0.011273957158962795,0.05201465201465202,29,8707a46b07890e9f3d4b42af5e0aab7361dc144e7986f25d90e421a33089bd83,8707a46b07890e9f3d4b42af5e0aab7361dc144e7986f25d90e421a33089bd83,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,weekday,0,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,20,3,864,867,30,3,864,0,32,1,1,569,4.0,4,354.34999999999997,30,30.0,30.0,0,0,0,0,1,1,1,b8ff4e0cd1bf15ed47968cde6ad2530bfe3d56b991c289d66df5ed3a4ea01ca1,4,30,4,0,1,False,False,569,71,0.12478031634446397,0.011273957158962795,0.05201465201465202,4,b8ff4e0cd1bf15ed47968cde6ad2530bfe3d56b991c289d66df5ed3a4ea01ca1,b8ff4e0cd1bf15ed47968cde6ad2530bfe3d56b991c289d66df5ed3a4ea01ca1,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,weekday,9,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,20,3,864,867,30,3,864,0,32,1,1,569,4.0,4,354.25,30,30.0,30.0,0,0,0,0,1,1,1,1928f40ce31bf6bd47fb15c046e5d7db5c6f2744acdbf86090d49adc6860aaca,19,30,4,0,1,False,False,569,71,0.12478031634446397,0.011273957158962795,0.05201465201465202,19,1928f40ce31bf6bd47fb15c046e5d7db5c6f2744acdbf86090d49adc6860aaca,1928f40ce31bf6bd47fb15c046e5d7db5c6f2744acdbf86090d49adc6860aaca,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,time,73,36.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,20,3,864,867,30,3,864,0,32,3,3,90,0.6666666666666666,2,14.186666666666667,1,0.6666666666666666,1.0,1,2,0,0,0,0,0,ce5754c323d010c9275fc05986845dc23b0924273d15a95691b5439fafb76924,2,1,4,3,0,False,False,30,19,0.6333333333333333,0.02164009111617312,0.02164009111617312,27,6c9ae5d8b7ed6ae59ccc5c37e368a3bb46134c7db38cb3beaa466dcd9164e774,,6c9ae5d8b7ed6ae59ccc5c37e368a3bb46134c7db38cb3beaa466dcd9164e774,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,time,74,36.0,scenario1,CORRECTLY_PREDICTED_CELL_AVAILABLE,30,30,20,3,864,867,30,3,864,0,32,3,3,90,0.6666666666666666,1,14.953333333333333,4,2.0,1.0,0,2,0,0,1,1,1,00f407e2c8a8369c04fd04800a3223829dbc54c3bcaab3d511bb240bcf65e1e4,7,4,4,0,1,False,False,30,19,0.6333333333333333,0.02164009111617312,0.02164009111617312,27,45dd86d07558831e5b3f9d77c235fc66d35631cc3d076714a3d7e63a4b0768d0,45dd86d07558831e5b3f9d77c235fc66d35631cc3d076714a3d7e63a4b0768d0,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,time,72,36.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,20,3,864,867,30,3,864,0,32,4,4,120,0.75,2,14.3625,4,1.5,1.0,1,2,0,0,1,1,1,2e59cf9f3171d707e315408ac73ab6f4e83c5fe325b016b68f35679ce9725d2d,3,4,4,0,1,False,False,30,19,0.6333333333333333,0.02164009111617312,0.02164009111617312,3,2e59cf9f3171d707e315408ac73ab6f4e83c5fe325b016b68f35679ce9725d2d,2e59cf9f3171d707e315408ac73ab6f4e83c5fe325b016b68f35679ce9725d2d,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,time,75,36.0,scenario1,CORRECTLY_PREDICTED_CELL_AVAILABLE,30,30,20,3,864,867,30,3,864,0,32,2,2,60,0.5,1,14.95,4,2.5,2.5,0,1,0,0,1,1,1,4d7c611f295f90644f3918e6f0b69cb67be6c3cb44d219c7caa7bd3347a036a6,25,4,4,0,1,False,False,30,19,0.6333333333333333,0.02164009111617312,0.02164009111617312,24,cd6549bf8c539990c439a52a4cbff08745c39917f88867e9f4e52f96f67973ea,cd6549bf8c539990c439a52a4cbff08745c39917f88867e9f4e52f96f67973ea,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,time,71,36.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,20,3,864,867,30,3,864,0,32,3,3,130,1.0,2,21.37,10,6.0,4.0,0,0,0,0,3,3,3,6e48795423ac4fec9dc4580e0e8ba8d888038f3491d25cad6d25d9f10c319189,25,10,4,0,3,True,True,30,15,0.5,0.017006802721088437,0.017006802721088437,25,6e48795423ac4fec9dc4580e0e8ba8d888038f3491d25cad6d25d9f10c319189,6e48795423ac4fec9dc4580e0e8ba8d888038f3491d25cad6d25d9f10c319189,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,time,76,36.0,scenario1,CORRECTLY_PREDICTED_CELL_AVAILABLE,30,30,20,3,864,867,30,3,864,0,32,2,2,60,0.5,1,14.95,4,2.5,2.5,0,1,0,0,1,1,1,5a748e0ab88a77b5fa265b7c47ab9f4110489d6e10361814a7c66eee6605168f,28,4,4,0,1,False,False,30,19,0.6333333333333333,0.02164009111617312,0.02164009111617312,27,838ee440d49835d7a55f2642b0a07f73b1eec6a603db521abeda8f854091df85,838ee440d49835d7a55f2642b0a07f73b1eec6a603db521abeda8f854091df85,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,time,70,36.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,20,3,864,867,30,3,864,0,32,5,5,168,1.0,3,16.846,4,1.4,1.0,1,3,0,0,1,1,1,33581ca2a8abb116d65387c7ef544a871e11e072869115ae0ee26866d52aa374,29,4,4,0,1,False,False,30,19,0.6333333333333333,0.02164009111617312,0.02164009111617312,29,33581ca2a8abb116d65387c7ef544a871e11e072869115ae0ee26866d52aa374,33581ca2a8abb116d65387c7ef544a871e11e072869115ae0ee26866d52aa374,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,time,77,36.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,20,3,864,867,30,3,864,0,32,1,1,30,0.0,0,15.0,4,4.0,4.0,0,0,0,0,1,1,1,cc8d130ba30b5b2c23001684ee8dea041119985e6987a3d551a66d84510e4481,25,4,4,0,1,False,False,30,19,0.6333333333333333,0.02164009111617312,0.02164009111617312,25,cc8d130ba30b5b2c23001684ee8dea041119985e6987a3d551a66d84510e4481,cc8d130ba30b5b2c23001684ee8dea041119985e6987a3d551a66d84510e4481,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,time,69,36.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,20,3,864,867,30,3,864,0,32,6,6,180,0.8333333333333334,2,14.571666666666667,4,1.3333333333333333,1.0,1,4,0,0,1,1,1,431601b45545270bc1971fee4e30851e8a0f3ff4c1248944a69413441919b773,17,4,4,0,1,False,False,30,19,0.6333333333333333,0.02164009111617312,0.02164009111617312,17,431601b45545270bc1971fee4e30851e8a0f3ff4c1248944a69413441919b773,431601b45545270bc1971fee4e30851e8a0f3ff4c1248944a69413441919b773,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,time,78,36.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,20,3,864,867,30,3,864,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,1,e09a40e06b72b26d48348c9ec8e1a4713ef0050abfbb6433e505a9f5ede1bb2d,,e09a40e06b72b26d48348c9ec8e1a4713ef0050abfbb6433e505a9f5ede1bb2d,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,passenger,364,22966.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,20,3,864,867,30,3,864,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,4,d1ab5835890dcc8a7cfdf1ea947c797436c6837a2a8d6d18de4757603607e29a,,d1ab5835890dcc8a7cfdf1ea947c797436c6837a2a8d6d18de4757603607e29a,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,passenger,365,22966.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,20,3,864,867,30,3,864,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,4,be5e8179f5b145c38d641ccea36a10a498ebf4c3827144164333952e04db6e97,,be5e8179f5b145c38d641ccea36a10a498ebf4c3827144164333952e04db6e97,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,passenger,363,22966.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,20,3,864,867,30,3,864,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,24,eb59b7b3a9e8c3b60db6278a444c1c856ac3cb4070ec1e6bfc1dc4fa3dd83b2d,,eb59b7b3a9e8c3b60db6278a444c1c856ac3cb4070ec1e6bfc1dc4fa3dd83b2d,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,passenger,366,22966.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,20,3,864,867,30,3,864,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,2,758b45803d595c700ea7838bd519877e9695c7a4f5116f31648233fd2dafd707,,758b45803d595c700ea7838bd519877e9695c7a4f5116f31648233fd2dafd707,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,passenger,362,22966.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,20,3,864,867,30,3,864,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,18,8770fc0a0ac7aa1959544448cabc845a57cefc24c402cd2b4713aa7744e036d7,,8770fc0a0ac7aa1959544448cabc845a57cefc24c402cd2b4713aa7744e036d7,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,passenger,367,22966.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,20,3,864,867,30,3,864,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,3,21d8528e7a11c910006fe5d7b0a5750faa24e4f3b666c71149c0826e10ac74c9,,21d8528e7a11c910006fe5d7b0a5750faa24e4f3b666c71149c0826e10ac74c9,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,passenger,361,22966.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,20,3,864,867,30,3,864,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,15,0794ea3613288c601aff2b6d1a980d08fdbe857f42cbba8a42a2c47651172f41,,0794ea3613288c601aff2b6d1a980d08fdbe857f42cbba8a42a2c47651172f41,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,passenger,368,22966.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,20,3,864,867,30,3,864,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,31,114e52f2aa8d76b4078fb2a27dcf9818c7f4713285c354b91e116bac5efdd26f,,114e52f2aa8d76b4078fb2a27dcf9818c7f4713285c354b91e116bac5efdd26f,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,passenger,360,22966.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,20,3,864,867,30,3,864,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,18,99d5da90bbdb27c94db59f42c0e7e88ded3f5a05eaf2a5bf666a5b15bb36b840,,99d5da90bbdb27c94db59f42c0e7e88ded3f5a05eaf2a5bf666a5b15bb36b840,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,36,2014-07-01 18:00:00,passenger,369,22966.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,20,3,864,867,30,3,864,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,28,69e758901cd12dc0d6362ff22470eddf09cfb9b0dbef626e2522676b22ae3c19,,69e758901cd12dc0d6362ff22470eddf09cfb9b0dbef626e2522676b22ae3c19,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,37,2014-07-01 18:30:00,weekday,4,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,16,3,864,867,30,3,864,0,32,1,1,578,0.0,0,361.5,20,20.0,20.0,0,0,0,0,1,1,1,8aeed2abd0f847e0b8500715486ecfcc55670f2b3385c6aeb419a3a0678f1913,30,20,4,0,1,False,False,578,44,0.07612456747404844,0.011273957158962795,0.03140613847251963,30,8aeed2abd0f847e0b8500715486ecfcc55670f2b3385c6aeb419a3a0678f1913,8aeed2abd0f847e0b8500715486ecfcc55670f2b3385c6aeb419a3a0678f1913,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,37,2014-07-01 18:30:00,weekday,5,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,16,3,864,867,30,3,864,0,32,1,1,578,0.0,0,361.5,20,20.0,20.0,0,0,0,0,1,1,1,64080601c3be5fe7030e7eb69924a6cafe76e2b467b4a5630a9f7de522aa39db,10,20,4,0,1,False,False,578,44,0.07612456747404844,0.011273957158962795,0.03140613847251963,10,64080601c3be5fe7030e7eb69924a6cafe76e2b467b4a5630a9f7de522aa39db,64080601c3be5fe7030e7eb69924a6cafe76e2b467b4a5630a9f7de522aa39db,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,37,2014-07-01 18:30:00,weekday,3,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,16,3,864,867,30,3,864,0,32,1,1,578,1.0,1,361.46,20,20.0,20.0,0,0,0,0,1,1,1,69f0cb4491a1fd577b6c1af78119fa843dac41862a4e9483fd3c8e414791a45f,4,20,4,0,1,False,False,578,44,0.07612456747404844,0.011273957158962795,0.03140613847251963,4,69f0cb4491a1fd577b6c1af78119fa843dac41862a4e9483fd3c8e414791a45f,69f0cb4491a1fd577b6c1af78119fa843dac41862a4e9483fd3c8e414791a45f,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,37,2014-07-01 18:30:00,weekday,6,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,16,3,864,867,30,3,864,0,32,1,1,578,1.0,1,361.44,20,20.0,20.0,0,0,0,0,1,1,1,d0ca4df7b4ef8ef8330fc3c3fb6df6da237f2c8759fa1a08b551c3b0267a5cc1,29,20,4,0,1,False,False,578,44,0.07612456747404844,0.011273957158962795,0.03140613847251963,29,d0ca4df7b4ef8ef8330fc3c3fb6df6da237f2c8759fa1a08b551c3b0267a5cc1,d0ca4df7b4ef8ef8330fc3c3fb6df6da237f2c8759fa1a08b551c3b0267a5cc1,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,37,2014-07-01 18:30:00,weekday,2,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,16,3,864,867,30,3,864,0,32,1,1,578,1.0,1,361.44,20,20.0,20.0,0,0,0,0,1,1,1,62de03d338e81fffb1fe886b83637755e48f7109d103cb5c35e3be82a6942085,15,20,4,0,1,False,False,578,44,0.07612456747404844,0.011273957158962795,0.03140613847251963,15,62de03d338e81fffb1fe886b83637755e48f7109d103cb5c35e3be82a6942085,62de03d338e81fffb1fe886b83637755e48f7109d103cb5c35e3be82a6942085,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,37,2014-07-01 18:30:00,weekday,7,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,16,3,864,867,30,3,864,0,32,1,1,578,3.0,3,361.34999999999997,20,20.0,20.0,0,0,0,0,1,1,1,82cd778248b58abce2dd437ff3430d422a5f31f0857456cb0806c4bbf75c2f84,1,20,4,0,1,False,False,578,44,0.07612456747404844,0.011273957158962795,0.03140613847251963,1,82cd778248b58abce2dd437ff3430d422a5f31f0857456cb0806c4bbf75c2f84,82cd778248b58abce2dd437ff3430d422a5f31f0857456cb0806c4bbf75c2f84,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,37,2014-07-01 18:30:00,weekday,1,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,16,3,864,867,30,3,864,0,32,1,1,578,3.0,3,361.28,20,20.0,20.0,0,0,0,0,1,1,1,096eb71f46b469fc4f1cc7d4ed984088c225a66b3cfbaad900f9fc8fd6e6985c,15,20,4,0,1,False,False,578,44,0.07612456747404844,0.011273957158962795,0.03140613847251963,15,096eb71f46b469fc4f1cc7d4ed984088c225a66b3cfbaad900f9fc8fd6e6985c,096eb71f46b469fc4f1cc7d4ed984088c225a66b3cfbaad900f9fc8fd6e6985c,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,37,2014-07-01 18:30:00,weekday,8,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,16,3,864,867,30,3,864,0,32,1,1,578,4.0,4,360.84,20,20.0,20.0,0,0,0,0,1,1,1,8707a46b07890e9f3d4b42af5e0aab7361dc144e7986f25d90e421a33089bd83,29,20,4,0,1,False,False,578,44,0.07612456747404844,0.011273957158962795,0.03140613847251963,29,8707a46b07890e9f3d4b42af5e0aab7361dc144e7986f25d90e421a33089bd83,8707a46b07890e9f3d4b42af5e0aab7361dc144e7986f25d90e421a33089bd83,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,37,2014-07-01 18:30:00,weekday,0,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,16,3,864,867,30,3,864,0,32,1,1,578,4.0,4,360.83,20,20.0,20.0,0,0,0,0,1,1,1,b8ff4e0cd1bf15ed47968cde6ad2530bfe3d56b991c289d66df5ed3a4ea01ca1,4,20,4,0,1,False,False,578,44,0.07612456747404844,0.011273957158962795,0.03140613847251963,4,b8ff4e0cd1bf15ed47968cde6ad2530bfe3d56b991c289d66df5ed3a4ea01ca1,b8ff4e0cd1bf15ed47968cde6ad2530bfe3d56b991c289d66df5ed3a4ea01ca1,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,37,2014-07-01 18:30:00,weekday,9,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,16,3,864,867,30,3,864,0,32,1,1,578,4.0,4,360.72999999999996,20,20.0,20.0,0,0,0,0,1,1,1,1928f40ce31bf6bd47fb15c046e5d7db5c6f2744acdbf86090d49adc6860aaca,19,20,4,0,1,False,False,578,44,0.07612456747404844,0.011273957158962795,0.03140613847251963,19,1928f40ce31bf6bd47fb15c046e5d7db5c6f2744acdbf86090d49adc6860aaca,1928f40ce31bf6bd47fb15c046e5d7db5c6f2744acdbf86090d49adc6860aaca,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,37,2014-07-01 18:30:00,time,75,37.0,scenario3,PREDICTED_TIME_INVALID,30,30,16,3,864,867,30,3,864,0,32,2,2,60,1.0,2,13.55,0,0.0,0.0,2,0,0,0,0,0,0,cd6549bf8c539990c439a52a4cbff08745c39917f88867e9f4e52f96f67973ea,24,0,4,4,0,False,False,30,15,0.5,0.017006802721088437,0.017006802721088437,21,e966330f4b537a67fa3367700c2dca9c6a0d92274a99c13c92ac86adb8af06f3,,e966330f4b537a67fa3367700c2dca9c6a0d92274a99c13c92ac86adb8af06f3,True,False,POST_OBSERVATION_CREATED
